14560|"289193"|"462822"|"16629000"
14560|"289195"|"462822"|"16629001"
|"289196"|"462822"|"16629002"
5850|"289193"|"462830"|"16629024"
5850|"289195"|"462830"|"16629025"
|"289196"|"462830"|"16629026"
3880|"289193"|"462832"|"16629030"
3880|"289195"|"462832"|"16629031"
|"289196"|"462832"|"16629032"
