"H3"||"H"||3||76|||152|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|85|92.5|100|60|75|90||11.2|||0.1|||0.4|||0.9|||3.3|||6.5|||67.3||||||||18|21.5|25||||0.5|0.75|1||||1.25|1.28|1.3|||||1.34|||4|23|42|0.16|0.17|0.18|||||27.1|||11.7|||47||0|1.5|2.9|25|27.5|30|5|7.5|10|0|4|8|".49"|".49"|1|6|10|0|1|2|0|0|0|0|1|2|5|10|15|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"12126385"|"34649996"
"H1"||"H"||1||0|||10|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||11.2|||0.1|||0.4|||0.9|||3.3|||6.5|||67.3||||||||18|21.5|25||||1|2|3||||1.15|1.23|1.3|||||1.29|||4.233|9|14.11|0.15|0.18|0.2|||||28.1|||12.8|||50||0|1.5|2.9|30|32.5|35|5|7.5|10|2|5|9|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10|15|20|||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"12126386"|"34649997"
"H2"||"H"||2||10|||38|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|82.5|95||6.9|||0.4|||0.6|||0.9|||2.2|||2.8|||62.6||||||||26|30.5|35||||0.5|1.25|2||||1.15|1.23|1.3|||||1.4|||1.411|8|14.11|0.15|0.18|0.21|||||30.7|||16.4|||50||3|4.5|5.9|30|37.5|45|5|12.5|20|2|10|21|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|10|17.5|25|||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"12126386"|"34649998"
"H3"||"H"||3||38|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|80|90||11.2|||0.1|||0.4|||0.9|||3.3|||6.5|||66.8||||||||18|22|26||||0.5|0.75|1||||1.15|1.23|1.3|||||1.29|||4.233|9|14.11|0.15|0.18|0.2|||||27.2|||11.7|||50||0|1.5|2.9|30|32.5|35|5|7.5|10|2|5|9|".49"|".49"|3|9|15|0|0|0|0|0|0|0|0|0|5|12.5|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"12126386"|"34649999"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|100|100|100|50|62.5|75|15|22.5|30||83.5|||1.1|||12.1|||26.3|||31.8|||12.2|||9||||||||5|7.5|10||||1|1.5|2||||1.45|1.53|1.6|||||1.6|||42|92|141|0.06|0.07|0.08||21.7|||16.5|||6.8|||39||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4|7|10|||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"12126401"|"34650011"
"H2"||"H"||2||15|||71|||||0|0|0|0|0|0|100|100|100|100|100|100|60|70|80|30|40|50||67|||4.4|||14.3|||17.8|||19.9|||10.6|||19.5||||||||9|13.5|18||||0.5|0.75|1||||1.35|1.43|1.5|||||1.5|||14.11|28|42.33|0.1|0.13|0.15|||||18.5|||8.7|||43||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".24"|".24"|0|3|5|0|0|0|0|0|0|0|0|0|5|10|15|||||||6.6|7.2|7.8|||||||||||||||||||||||||||||||||"12126401"|"34650012"
"H3"||"H"||3||71|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|50|65|80|15|32.5|50||66.6|||4.6|||13.5|||16.6|||20|||11.9|||23.4||||||||5|10|15||||0|0.25|0.5||||1.35|1.48|1.6|||||1.55|||14|78|141|0.06|0.1|0.13|||||15.9|||6.3|||41||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".24"|".24"|5|10|15|0|0|0|0|0|0|0|1|2|1|5.5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"12126401"|"34650013"
"C"||"C"|||69|94|112|203|203|203|91|109|134|0|0|0|0|0|0|100|100|100|95|97|100|88|91|98|11|13|18|85|94|97.5|0|0|2.9|0.1|1.3|15.1|0.7|17.7|45.1|35.5|61.2|65|2.5|13.8|36.8|0.5|2|12.3|||||||2|4|8|0|0|0.5|0|0.2|0.5||||1.52|1.56|1.6||||1.53|1.57|1.61|2.64|42.34|211.5|282|0.04|0.07|0.13|10.8|13.7|16.6|6.7|9.8|13.2|1.4|3.3|6.5|36|38|40|0.1|0.3|0.7|0|16|20|0|1|4|0|0|0|".02"|".02"|0|1|5|0|0|0|0|0|0|0.1|0.1|1.9|2|4|7||||1.9|42.6|46|6.6|7.2|7.8|6|6.7|7.3|||||||0|0.7|2.8|||||||||||||||||||||"12126467"|"34650161"
"Bt1"||"B"||1|9|15|25|23|30|43|14|15|34|0|0|0|0|0|0|100|100|100|100|100|100|83|88|93|47|56|61|52|57|72|2|2.5|6|6|7|11|7|8.1|14|16|17.1|17.1|21|22.3|23.9|1|18|30|||||||18|25|27|1|1|1|0.5|0.6|1||||1.55|1.58|1.6||||1.7|1.73|1.75|2.61|4.23|9.17|42.34|0.1|0.12|0.13||||21.8|25.2|26.4|12.7|17.4|19.3|37|37|39|1.8|3.1|3.5|29|36|39|11|16|18|2|6|8|".28"|".28"|1|1|1|0|0|0|0|0|0|0.1|0.1|1.9|14|19.2|21||||52.6|57.8|60|6.6|7.2|7.6|6|6.6|7|||||||0.8|2.6|4.5|||||||||||||||||||||"12126467"|"34650162"
"Bt2"||"B"||2|23|30|43|39|48|58|16|18|35|0|0|0|0|0|0|100|100|100|92|100|100|75|88|90|45|56|58|52|57|72|2|2.5|6|6|7|11|7|8.1|14|16|17.1|17.1|21|22.3|23.9|1|18|30|||||||18|25|27|1|1|1|0.4|0.48|0.75||||1.57|1.58|1.6||||1.72|1.73|1.74|2.61|4.23|9.17|42.34|0.09|0.12|0.13||||20.7|25.1|26.2|11.9|17.3|19|35|37|38|1.5|3|3.2|28|36|38|10|16|18|1|6|7|".28"|".28"|1|1|3|0|0|0|0|0|0|0.1|0.1|1.9|13.8|19|19.3||||52.4|57.6|58.3|6.6|7.4|7.6|6|6.9|7|||||||0.8|1.9|4.3|||||||||||||||||||||"12126467"|"34650163"
