"SC"|"Yes"|"35936181"|"68184770"
"CL-ML"|"No "|"35936181"|"68184771"
"CL"|"No "|"35936181"|"68184772"
"SM"|"No "|"35936181"|"68184773"
"SC"|"No "|"35936180"|"68184767"
"CL"|"Yes"|"35936180"|"68184768"
"CL"|"Yes"|"35936179"|"68184766"
"CL"|"Yes"|"35936178"|"68184765"
"CL"|"No "|"35936177"|"68184763"
"ML"|"Yes"|"35936177"|"68184764"
"SC"|"No "|"35936176"|"68184758"
"CL-ML"|"No "|"35936176"|"68184759"
"CL"|"No "|"35936176"|"68184760"
"SM"|"No "|"35936176"|"68184761"
"SC-SM"|"Yes"|"35936176"|"68184762"
"SC"|"No "|"35936175"|"68184756"
"CL"|"Yes"|"35936175"|"68184757"
"CL"|"Yes"|"35936174"|"68184755"
"CL"|"No "|"35936173"|"68184753"
"ML"|"Yes"|"35936173"|"68184754"
"CL"|"Yes"|"35936265"|"68184922"
"CL"|"Yes"|"35936264"|"68184921"
"CL"|"Yes"|"35936263"|"68184920"
"CL"|"Yes"|"35936262"|"68184919"
"CL"|"Yes"|"35936261"|"68184917"
"ML"|"No "|"35936261"|"68184918"
"CL"|"Yes"|"35936423"|"68185147"
"CL"|"Yes"|"35936422"|"68185146"
"MH"|"Yes"|"35936421"|"68185144"
"ML"|"No "|"35936421"|"68185145"
"CL"|"Yes"|"35936420"|"68185143"
"CL"|"Yes"|"35936419"|"68185142"
"CH"|"No "|"35936418"|"68185140"
"CL"|"Yes"|"35936418"|"68185141"
"CL"|"Yes"|"35936417"|"68185138"
"CH"|"No "|"35936417"|"68185139"
"CL"|"Yes"|"35936416"|"68185137"
"ML"|"Yes"|"35936415"|"68185136"
"CL"|"No "|"35936031"|"68184481"
"CL"|"No "|"35936030"|"68184480"
"CL"|"No "|"35936029"|"68184479"
"CH"|"No "|"35936024"|"68184472"
"CL"|"No "|"35936024"|"68184473"
"MH"|"No "|"35936023"|"68184470"
"ML"|"No "|"35936023"|"68184471"
"MH"|"No "|"35936022"|"68184468"
"ML"|"No "|"35936022"|"68184469"
"CL"|"No "|"35936021"|"68184466"
"SC"|"No "|"35936021"|"68184467"
"CL"|"No "|"35936020"|"68184465"
"CL"|"No "|"35936019"|"68184463"
"CL-ML"|"No "|"35936019"|"68184464"
"CH"|"No "|"35936018"|"68184461"
"CL"|"No "|"35936018"|"68184462"
"MH"|"No "|"35936017"|"68184459"
"ML"|"No "|"35936017"|"68184460"
"MH"|"No "|"35936016"|"68184457"
"ML"|"No "|"35936016"|"68184458"
"CH"|"No "|"35935998"|"68184417"
"CL"|"No "|"35935998"|"68184418"
"CH"|"No "|"35935997"|"68184415"
"CL"|"No "|"35935997"|"68184416"
"CL"|"No "|"35935996"|"68184414"
"CH"|"No "|"35935995"|"68184412"
"CL"|"No "|"35935995"|"68184413"
"CH"|"No "|"35935994"|"68184410"
"CL"|"No "|"35935994"|"68184411"
"CL"|"No "|"35935993"|"68184409"
"CH"|"No "|"35935992"|"68184407"
"CL"|"No "|"35935992"|"68184408"
"CH"|"No "|"35935991"|"68184405"
"CL"|"No "|"35935991"|"68184406"
"CL"|"No "|"35935990"|"68184404"
"CL"|"No "|"35935967"|"68184373"
"CH"|"No "|"35935966"|"68184371"
"CL"|"No "|"35935966"|"68184372"
"CL"|"No "|"35935965"|"68184370"
"CL"|"No "|"35935964"|"68184368"
"SC"|"No "|"35935964"|"68184369"
"CL"|"No "|"35935963"|"68184367"
"CL"|"No "|"35935962"|"68184365"
"CL-ML"|"No "|"35935962"|"68184366"
"CL"|"No "|"35935961"|"68184361"
"ML"|"No "|"35935961"|"68184362"
"SC"|"No "|"35935961"|"68184363"
"SM"|"No "|"35935961"|"68184364"
"CL"|"No "|"35935960"|"68184357"
"CL-ML"|"No "|"35935960"|"68184358"
"SC"|"No "|"35935960"|"68184359"
"SC-SM"|"No "|"35935960"|"68184360"
"CL"|"No "|"35935959"|"68184356"
"CL"|"No "|"35935958"|"68184354"
"CL-ML"|"No "|"35935958"|"68184355"
