"A-4"|"No "|"35935990"|"58798522"
"A-6"|"No "|"35935990"|"58798523"
"A-6"|"Yes"|"35936172"|"58798911"
"A-4"|"No "|"35936172"|"58798912"
"A-6"|"Yes"|"35936171"|"58798909"
"A-7-6"|"No "|"35936171"|"58798910"
"A-6"|"No "|"35936170"|"58798907"
"A-7-6"|"Yes"|"35936170"|"58798908"
"A-7-6"|"No "|"35936169"|"58798905"
"A-7-5"|"Yes"|"35936169"|"58798906"
"A-7-6"|"Yes"|"35936168"|"58798904"
"A-6"|"No "|"35936167"|"58798902"
"A-7-6"|"Yes"|"35936167"|"58798903"
"A-7-6"|"Yes"|"35936166"|"58798900"
"A-7-5"|"No "|"35936166"|"58798901"
"A-7-5"|"Yes"|"35936165"|"58798898"
"A-7-6"|"No "|"35936165"|"58798899"
"A-7-6"|"No "|"35936164"|"58798896"
"A-6"|"Yes"|"35936164"|"58798897"
"A-7-6"|"No "|"35936163"|"58798894"
"A-6"|"Yes"|"35936163"|"58798895"
"A-6"|"No "|"35936162"|"58798892"
"A-7-6"|"Yes"|"35936162"|"58798893"
"A-7-6"|"No "|"35936161"|"58798890"
"A-7-5"|"Yes"|"35936161"|"58798891"
"A-6"|"No "|"35935967"|"58798482"
"A-7"|"No "|"35935967"|"58798483"
"A-6"|"No "|"35935966"|"58798480"
"A-7"|"No "|"35935966"|"58798481"
"A-6"|"No "|"35935965"|"58798478"
"A-7"|"No "|"35935965"|"58798479"
"A-2-4"|"No "|"35935964"|"58798475"
"A-4"|"No "|"35935964"|"58798476"
"A-6"|"No "|"35935964"|"58798477"
"A-6"|"No "|"35935963"|"58798473"
"A-7"|"No "|"35935963"|"58798474"
"A-4"|"No "|"35935962"|"58798471"
"A-6"|"No "|"35935962"|"58798472"
"A-2"|"No "|"35935961"|"58798469"
"A-4"|"No "|"35935961"|"58798470"
"A-4"|"No "|"35935960"|"58798466"
"A-6"|"No "|"35935960"|"58798467"
"A-7"|"No "|"35935960"|"58798468"
"A-6"|"No "|"35935959"|"58798465"
"A-4"|"No "|"35935958"|"58798463"
"A-6"|"No "|"35935958"|"58798464"
"A-4"|"No "|"35936185"|"58798943"
"A-6"|"Yes"|"35936185"|"58798944"
"A-7-6"|"No "|"35936185"|"58798945"
"A-6"|"Yes"|"35936184"|"58798940"
"A-7-6"|"No "|"35936184"|"58798941"
"A-4"|"No "|"35936184"|"58798942"
"A-6"|"No "|"35936183"|"58798938"
"A-7-6"|"Yes"|"35936183"|"58798939"
"A-7-6"|"No "|"35936182"|"58798936"
"A-7-5"|"Yes"|"35936182"|"58798937"
"A-2-4"|"No "|"35936181"|"58798932"
"A-2-6"|"No "|"35936181"|"58798933"
"A-4"|"No "|"35936181"|"58798934"
"A-6"|"Yes"|"35936181"|"58798935"
"A-6"|"Yes"|"35936180"|"58798930"
"A-7-6"|"No "|"35936180"|"58798931"
"A-6"|"No "|"35936179"|"58798928"
"A-7-6"|"Yes"|"35936179"|"58798929"
"A-6"|"Yes"|"35936178"|"58798927"
"A-7-5"|"No "|"35936177"|"58798924"
"A-6"|"No "|"35936177"|"58798925"
"A-7-6"|"Yes"|"35936177"|"58798926"
"A-2-4"|"Yes"|"35936176"|"58798920"
"A-4"|"No "|"35936176"|"58798921"
"A-2-6"|"No "|"35936176"|"58798922"
"A-6"|"No "|"35936176"|"58798923"
"A-4"|"No "|"35936175"|"58798918"
"A-6"|"Yes"|"35936175"|"58798919"
"A-6"|"No "|"35936174"|"58798916"
"A-7-6"|"Yes"|"35936174"|"58798917"
"A-6"|"No "|"35936173"|"58798913"
"A-7-6"|"Yes"|"35936173"|"58798914"
"A-7-5"|"No "|"35936173"|"58798915"
"A-4"|"No "|"35936265"|"58799103"
"A-6"|"Yes"|"35936265"|"58799104"
"A-7-6"|"No "|"35936264"|"58799101"
"A-6"|"Yes"|"35936264"|"58799102"
"A-6"|"No "|"35936263"|"58799099"
"A-7-6"|"Yes"|"35936263"|"58799100"
"A-6"|"No "|"35936262"|"58799097"
"A-7-6"|"Yes"|"35936262"|"58799098"
"A-7-6"|"Yes"|"35936261"|"58799095"
"A-6"|"No "|"35936261"|"58799096"
"A-6"|"Yes"|"35936423"|"58799402"
"A-7-6"|"Yes"|"35936422"|"58799400"
"A-6"|"No "|"35936422"|"58799401"
"A-7-5"|"No "|"35936421"|"58799398"
"A-7-6"|"Yes"|"35936421"|"58799399"
"A-6"|"Yes"|"35936420"|"58799397"
"A-6"|"Yes"|"35936419"|"58799395"
"A-4"|"No "|"35936419"|"58799396"
"A-6"|"No "|"35936418"|"58799393"
"A-7-6"|"Yes"|"35936418"|"58799394"
"A-7-6"|"Yes"|"35936417"|"58799392"
"A-6"|"No "|"35936416"|"58799390"
"A-7-6"|"Yes"|"35936416"|"58799391"
"A-7-6"|"Yes"|"35936415"|"58799388"
"A-4"|"No "|"35936415"|"58799389"
"A-6"|"No "|"35936281"|"58799133"
"A-7-6"|"Yes"|"35936281"|"58799134"
"A-6"|"No "|"35936280"|"58799131"
"A-7-6"|"Yes"|"35936280"|"58799132"
"A-7-6"|"Yes"|"35936279"|"58799130"
"A-7-5"|"Yes"|"35936278"|"58799128"
"A-7-6"|"No "|"35936278"|"58799129"
"A-6"|"No "|"35936277"|"58799126"
"A-7-6"|"Yes"|"35936277"|"58799127"
"A-6"|"Yes"|"35936276"|"58799124"
"A-7-6"|"No "|"35936276"|"58799125"
"A-7-6"|"Yes"|"35936275"|"58799123"
"A-7-5"|"No "|"35936274"|"58799121"
"A-7-6"|"Yes"|"35936274"|"58799122"
"A-6"|"Yes"|"35936273"|"58799119"
"A-7-6"|"No "|"35936273"|"58799120"
"A-6"|"Yes"|"35936272"|"58799117"
"A-7-6"|"No "|"35936272"|"58799118"
