"CL"|"Yes"|"33367821"|"63325729"
"CL"|"Yes"|"33367820"|"63325728"
"CL"|"Yes"|"33367819"|"63325727"
"CL"|"Yes"|"33367818"|"63325726"
"CL"|"Yes"|"33367786"|"63325686"
"CL"|"Yes"|"33367785"|"63325685"
"CL"|"Yes"|"33367784"|"63325684"
"CL"|"Yes"|"33367783"|"63325683"
"CL"|"Yes"|"33367782"|"63325682"
"CL"|"Yes"|"33367781"|"63325681"
"CH"|"No "|"33367780"|"63325679"
"CL"|"Yes"|"33367780"|"63325680"
"CL"|"No "|"33367779"|"63325677"
"ML"|"Yes"|"33367779"|"63325678"
"CL"|"No "|"33367778"|"63325675"
"ML"|"Yes"|"33367778"|"63325676"
"CL"|"Yes"|"33367759"|"63325668"
"CL"|"Yes"|"33367758"|"63325667"
"CL"|"Yes"|"33367757"|"63325666"
"CL"|"Yes"|"33367756"|"63325665"
"CL"|"Yes"|"33368455"|"63326587"
"CL"|"Yes"|"33368454"|"63326586"
"CL"|"Yes"|"33368453"|"63326585"
"CL"|"Yes"|"33368452"|"63326584"
"CL"|"Yes"|"33368451"|"63326583"
"CL"|"Yes"|"33368450"|"63326582"
"CL"|"Yes"|"33368449"|"63326581"
"CL"|"No "|"33368448"|"63326579"
"ML"|"Yes"|"33368448"|"63326580"
"CL"|"No "|"33368447"|"63326576"
"MH"|"No "|"33368447"|"63326577"
"ML"|"Yes"|"33368447"|"63326578"
"CL"|"No "|"33368446"|"63326573"
"MH"|"No "|"33368446"|"63326574"
"ML"|"Yes"|"33368446"|"63326575"
"CL"|"Yes"|"33368445"|"63326572"
"CL"|"Yes"|"33368444"|"63326571"
"CL"|"Yes"|"33368443"|"63326570"
"CL"|"Yes"|"33368442"|"63326569"
"CL"|"Yes"|"33368441"|"63326568"
"CL"|"Yes"|"33368440"|"63326567"
"CL"|"Yes"|"33368439"|"63326566"
"CL"|"Yes"|"33368438"|"63326565"
"CL"|"Yes"|"33368437"|"63326564"
"CL"|"Yes"|"33368436"|"63326563"
"CL"|"Yes"|"33368435"|"63326562"
"CL"|"Yes"|"33368434"|"63326561"
"CL"|"Yes"|"33368433"|"63326560"
"CL"|"Yes"|"33368432"|"63326559"
"CL"|"No "|"33368431"|"63326557"
"ML"|"Yes"|"33368431"|"63326558"
"CL"|"No "|"33368430"|"63326554"
"MH"|"No "|"33368430"|"63326555"
"ML"|"Yes"|"33368430"|"63326556"
"CL"|"No "|"33368429"|"63326551"
"MH"|"No "|"33368429"|"63326552"
"ML"|"Yes"|"33368429"|"63326553"
"CL"|"Yes"|"33368428"|"63326550"
"CL"|"Yes"|"33368427"|"63326549"
"CL"|"Yes"|"33368426"|"63326548"
"CL"|"Yes"|"33368425"|"63326547"
"CL"|"Yes"|"33368424"|"63326546"
"CL"|"Yes"|"33368423"|"63326545"
"CL"|"Yes"|"33368422"|"63326544"
"CH"|"No "|"33367599"|"63325443"
"CL"|"Yes"|"33367599"|"63325444"
"CH"|"No "|"33367598"|"63325441"
"CL"|"Yes"|"33367598"|"63325442"
"CH"|"No "|"33367597"|"63325439"
"CL"|"Yes"|"33367597"|"63325440"
"CL"|"Yes"|"33367596"|"63325437"
"CH"|"No "|"33367596"|"63325438"
"CL"|"Yes"|"33368624"|"63326859"
"CL"|"Yes"|"33368623"|"63326858"
"CL"|"Yes"|"33368622"|"63326856"
"ML"|"No "|"33368622"|"63326857"
"CL"|"Yes"|"33368621"|"63326855"
"CL"|"Yes"|"33368620"|"63326854"
"CL"|"Yes"|"33368619"|"63326853"
"CL"|"Yes"|"33368618"|"63326852"
"CL"|"Yes"|"33368617"|"63326850"
"MH"|"No "|"33368617"|"63326851"
"CL"|"Yes"|"33368598"|"63326829"
"ML"|"No "|"33368597"|"63326827"
"CL"|"Yes"|"33368597"|"63326828"
"CL"|"Yes"|"33368596"|"63326826"
"CL"|"Yes"|"33368595"|"63326825"
"CL"|"Yes"|"33368594"|"63326824"
"CL"|"Yes"|"33368593"|"63326823"
"CL"|"Yes"|"33368592"|"63326822"
"CL"|"Yes"|"33368591"|"63326821"
"CL"|"Yes"|"33368590"|"63326820"
"CL"|"Yes"|"33368589"|"63326819"
"CL"|"Yes"|"33368588"|"63326818"
