"BC"||"BC"|||90|114|174|140|152|200|30|38|40|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|98|100|1|3|5|0|0|0|0|0|0|0|0.2|0.5|0.3|0.8|1|0.7|2|3.5|65|69|76|31|35|39|30|34|38|20|28|30|0|0|0|0|0.3|0.5||||1.35|1.38|1.4||||1.51|1.54|1.56||1|3|10|0.16|0.18|0.2||||26.7|30.3|31.2|11|15.8|17.2|45|45|46|3|3.7|5.9|30|38|41|13|19|21|11|19|22|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.1|2|14.2|21.4|23.3||||11.8|20.7|23.2|5.1|6.1|7.3||||||||||1.5|5.7|8.7|||||||||||||||||||||"11727442"|"33368598"
"Ap"||"A"|||0|0|0|10|15|20|10|15|20|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|1|3|10|0|0|0.2|0|0|0.3|0|0.2|0.5|0.3|0.8|4|0.7|2|5|62|67|75|32|34|40|30|33|38|24|30|32|0|0|0|2.5|3|4.5||||1.3|1.34|1.38||||1.42|1.48|1.5||1|3|10|0.19|0.21|0.23||||30.2|32.5|34.1|15.7|19.3|22.1|44|46|48|3|4.4|5.9|39|46|52|16|21|22|15|21|25|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.1|2|20.3|25|26.9||||6.6|21.3|26.3|5.1|6.5|7.3||||||||||5.8|12.4|20.9|||||||||||||||||||||"11727446"|"33368617"
"BA"||"BA"|||10|15|20|20|30|54|10|15|34|0|0|0|0|0|0|100|100|100|100|100|100|98|100|100|94|98|100|1|3|5|0|0|0|0|0|0|0|0.2|0.5|0.3|0.8|1|0.7|2|3.5|63|66|72|30|34|39|28|32|36|24|31|32|0|0|0|1|1.5|2.5||||1.24|1.3|1.35||||1.42|1.48|1.49||1|3|10|0.17|0.19|0.21||||28.8|31.6|32.6|13.7|17.8|19.5|46|47|50|3|4.5|5.9|36|44|48|16|22|23|15|23|25|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.1|2|19.6|25|26.3||||4.5|16|24|5.1|5.9|6.5||||||||||8.9|14.7|19.8|||||||||||||||||||||"11727446"|"33368618"
"Bt1"||"B"||1|20|30|54|40|50|86|20|20|32|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|1|3|5|0|0|0|0|0|0|0|0.2|0.5|0.3|0.8|1|0.7|2|3.5|60|64|72|29|33|37|27|31|35|24|33|35|0|0|0|0.5|1|2||||1.37|1.42|1.46||||1.58|1.63|1.66||1|3|10|0.17|0.19|0.21||||29.2|32.9|34.2|14.3|20|22.3|42|43|45|3|4.8|5.9|35|45|49|16|23|25|14|24|28|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.1|2|19|26.1|28.2||||3.6|16|25.6|5.1|5.9|6.5||||||||||8.4|15.1|20.5|||||||||||||||||||||"11727446"|"33368619"
"Bt2"||"B"||2|40|50|86|60|84|102|20|34|40|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|1|3|5|0|0|0|0|0|0|0|0.2|0.5|0.3|0.8|1|0.7|2|3.5|60|66|73|30|34|38|28|32|36|24|31|35|0|0|0|0.5|1|2||||1.37|1.42|1.46||||1.57|1.62|1.66||1|3|10|0.17|0.19|0.21||||29.2|32.2|34.2|14.3|18.9|22.3|42|43|45|3|4.4|5.9|35|43|49|16|22|25|14|23|28|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.1|2|19|24.6|28.2||||3.6|15.7|25.6|5.1|5.9|6.5||||||||||8.4|14.3|20.5|||||||||||||||||||||"11727446"|"33368620"
"BC"||"BC"|||60|84|102|140|152|200|50|68|98|0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|98|100|1|3|5|0|0|0|0|0|0|0|0.2|0.5|0.3|0.8|1|0.7|2|3.5|65|69|76|31|35|39|30|34|38|20|28|30|0|0|0|0|0.3|0.5||||1.35|1.38|1.4||||1.51|1.54|1.56||1|3|10|0.16|0.18|0.2||||26.7|30.3|31.2|11|15.8|17.2|45|45|46|3|3.7|5.9|31|38|42|13|19|21|11|19|22|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.1|2|14.2|21.4|23.3||||2.9|17.2|22.9|5.1|6.1|7.3||||||||||1.8|11.5|17.5|||||||||||||||||||||"11727446"|"33368621"
"Ap"||"A"|||0|0|0|15|18|23||18||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|1|3|10|0|0|0.2|0|0|0.3|0|0.2|0.5|0.3|0.8|4|0.7|2|5|62|70|77|32|36|40|30|34|38|22|27|30|0|0|0|2.5|3|3.5||||1.26|1.32|1.38||||1.42|1.48|1.5||1|3|10|0.19|0.21|0.23||||29.9|32|33.5|15.2|18.4|21.1|43|45|48|3|3.8|5.9|39|44|49|15|19|21|15|21|25|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.1|2|18.9|22.8|25.4||||14.3|20.9|25.4|5.1|6.5|7.3||||||||||3.1|5.9|10.4|||||||||||||||||||||"11727447"|"33368622"
"Bt"||"B"|||15|18|23|91|122|140||104||0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|92|97|100|0|3.5|7|0|0.2|1|0|0.3|1|0|0.5|1|0|1.1|3|0|1.4|3|58|65.5|74.5|||||||24|31|35|0|0|0|0|0.5|1||||1.35|1.38|1.42||||1.54|1.57|1.61||1|3|10|0.18|0.19|0.2||||28.5|31.5|33.2|13.2|17.7|20.5|44|45|46|3|4.3|5.9|34|42|47|16|22|25|14|22|28|".43"|".43"|0|0|0|0|0|0|0|0|0|0|1|2|16.7|24|27.5||||8.3|20.6|27.3|5.1|5.8|7.3||||||||||1.6|7.8|10.9|||||||||||||||||||||"11727447"|"33368623"
"C"||"C"|||91|122|140|152|152|152||30||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|93|98|100|0|3.5|7|0|0|1|0|0|1|0|0.1|1|0|1|3|0|2.4|3|63|71.5|80|||||||20|25|30|0|0|0|0|0.25|0.5||||1.35|1.38|1.41||||1.48|1.51|1.56||1|9|10|0.18|0.19|0.2||||26.7|29.1|31.2|11|14.1|17.2|44|45|46|3|3.1|5.9|30|35|41|13|17|21|11|16|22|".49"|".49"|0|0|15|0|0|0|0|0|0|0|1|2|14.2|19.2|23.3||||11.2|18.8|62.3|5.6|6.5|7.8||||||||||0|4.6|8.2|||||||||||||||||||||"11727447"|"33368624"
"Bg"||"H"||3||102|||117|||15||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|90|95|100||6.7|||0|||0|||0.2|||1.9|||4.6|||60.8||||||||30|32.5|35||||3|3.5|4||||1.25|1.3|1.35|||||1.48|||1|3|10|0.18|0.19|0.2||||32.4|33.4|34.4|19|20.9|22.7|44|46|48|3|4.5|5.9|40|47.5|55|20|25|30|18|26|34|".37"|".37"|0|0|0||||||||0||36|38.5|41|||||||5.6|6.5|7.3||||||||||5|7.6|10.6|||||||||||||||||||||"11727201"|"33367596"
