"A-6"|"No "|"35933763"|"58794235"
"A-7-6"|"Yes"|"35933763"|"58794236"
"A-7-6"|"No "|"35933762"|"58794233"
"A-6"|"Yes"|"35933762"|"58794234"
"A-2-4"|"Yes"|"35933761"|"58794230"
"A-4"|"No "|"35933761"|"58794231"
"A-1-b"|"No "|"35933761"|"58794232"
"A-4"|"No "|"35933760"|"58794226"
"A-6"|"Yes"|"35933760"|"58794227"
"A-2-6"|"No "|"35933760"|"58794228"
"A-2-4"|"No "|"35933760"|"58794229"
"A-6"|"Yes"|"35933759"|"58794225"
"A-7-6"|"Yes"|"35933758"|"58794224"
"A-7-6"|"Yes"|"35933757"|"58794223"
"A-7-6"|"Yes"|"35933756"|"58794222"
"A-4"|"Yes"|"35933755"|"58794218"
"A-6"|"No "|"35933755"|"58794219"
"A-2-6"|"No "|"35933755"|"58794220"
"A-2-4"|"No "|"35933755"|"58794221"
"A-6"|"Yes"|"35933754"|"58794216"
"A-7-6"|"No "|"35933754"|"58794217"
"A-6"|"Yes"|"35933753"|"58794214"
"A-7-6"|"No "|"35933753"|"58794215"
"A-7-6"|"No "|"35933752"|"58794212"
"A-6"|"Yes"|"35933752"|"58794213"
"A-6"|"Yes"|"35935231"|"58796981"
"A-6"|"Yes"|"35935230"|"58796980"
"A-7-6"|"Yes"|"35935229"|"58796978"
"A-6"|"No "|"35935229"|"58796979"
"A-7-5"|"No "|"35935228"|"58796976"
"A-7-6"|"Yes"|"35935228"|"58796977"
"A-6"|"No "|"35935227"|"58796974"
"A-7-6"|"Yes"|"35935227"|"58796975"
"A-7-6"|"Yes"|"35935226"|"58796973"
"A-6"|"Yes"|"35935225"|"58796971"
"A-4"|"No "|"35935225"|"58796972"
"A-6"|"Yes"|"35935224"|"58796969"
"A-7-6"|"No "|"35935224"|"58796970"
"A-6"|"Yes"|"35935223"|"58796967"
"A-4"|"No "|"35935223"|"58796968"
"A-6"|"Yes"|"35935222"|"58796965"
"A-7-6"|"No "|"35935222"|"58796966"
"A-7-6"|"Yes"|"35935221"|"58796963"
"A-6"|"No "|"35935221"|"58796964"
"A-6"|"No "|"35935220"|"58796961"
"A-7-6"|"Yes"|"35935220"|"58796962"
"A-7-6"|"Yes"|"35935219"|"58796958"
"A-7-5"|"No "|"35935219"|"58796959"
"A-6"|"No "|"35935219"|"58796960"
"A-4"|"No "|"35935218"|"58796955"
"A-6"|"Yes"|"35935218"|"58796956"
"A-7-6"|"No "|"35935218"|"58796957"
"A-6"|"Yes"|"35935217"|"58796952"
"A-7-6"|"No "|"35935217"|"58796953"
"A-4"|"No "|"35935217"|"58796954"
"A-6"|"No "|"35935216"|"58796950"
"A-7-6"|"Yes"|"35935216"|"58796951"
"A-7-6"|"No "|"35935215"|"58796948"
"A-7-5"|"Yes"|"35935215"|"58796949"
"A-6"|"Yes"|"35935214"|"58796946"
"A-7-6"|"No "|"35935214"|"58796947"
"A-7-6"|"Yes"|"35935213"|"58796944"
"A-6"|"No "|"35935213"|"58796945"
"A-7-6"|"Yes"|"35935212"|"58796942"
"A-6"|"No "|"35935212"|"58796943"
"A-6"|"Yes"|"35935211"|"58796941"
"A-7-6"|"Yes"|"35935210"|"58796939"
"A-6"|"No "|"35935210"|"58796940"
"A-7-5"|"No "|"35935209"|"58796937"
"A-7-6"|"Yes"|"35935209"|"58796938"
"A-6"|"Yes"|"35935208"|"58796936"
"A-6"|"Yes"|"35935207"|"58796934"
"A-4"|"No "|"35935207"|"58796935"
"A-6"|"No "|"35935206"|"58796932"
"A-7-6"|"Yes"|"35935206"|"58796933"
"A-7-6"|"Yes"|"35935205"|"58796931"
"A-6"|"No "|"35935204"|"58796929"
"A-7-6"|"Yes"|"35935204"|"58796930"
"A-7-6"|"Yes"|"35935203"|"58796927"
"A-4"|"No "|"35935203"|"58796928"
