"SC"|"No "|"35933754"|"68180077"
"CL"|"Yes"|"35933754"|"68180078"
"CL"|"Yes"|"35933753"|"68180076"
"CL"|"Yes"|"35933752"|"68180075"
"CL"|"Yes"|"35935231"|"68183010"
"CL"|"Yes"|"35935230"|"68183009"
"CL"|"Yes"|"35935229"|"68183008"
"MH"|"Yes"|"35935228"|"68183006"
"ML"|"No "|"35935228"|"68183007"
"CL"|"Yes"|"35935227"|"68183005"
"CL"|"No "|"35935226"|"68183003"
"CH"|"Yes"|"35935226"|"68183004"
"CL"|"Yes"|"35935225"|"68183002"
"CL"|"Yes"|"35935224"|"68183001"
"CL"|"Yes"|"35935223"|"68182999"
"CL-ML"|"No "|"35935223"|"68183000"
"CL"|"Yes"|"35935222"|"68182998"
"CL"|"Yes"|"35935221"|"68182997"
"CL"|"Yes"|"35935220"|"68182995"
"CH"|"No "|"35935220"|"68182996"
"ML"|"Yes"|"35935219"|"68182992"
"CL"|"No "|"35935219"|"68182993"
"OH"|"No "|"35935219"|"68182994"
"CL"|"Yes"|"35935218"|"68182988"
"CL-ML"|"No "|"35935218"|"68182989"
"SC-SM"|"No "|"35935218"|"68182990"
"SC"|"No "|"35935218"|"68182991"
"SC"|"No "|"35935217"|"68182986"
"CL"|"Yes"|"35935217"|"68182987"
"CL"|"Yes"|"35935216"|"68182985"
"CL"|"No "|"35935215"|"68182982"
"MH"|"Yes"|"35935215"|"68182983"
"ML"|"No "|"35935215"|"68182984"
"CL"|"Yes"|"35935214"|"68182981"
"CL"|"Yes"|"35935213"|"68182980"
"CL"|"No "|"35935212"|"68182978"
"ML"|"Yes"|"35935212"|"68182979"
"CL"|"Yes"|"35935211"|"68182977"
"CL"|"Yes"|"35935210"|"68182976"
"MH"|"Yes"|"35935209"|"68182974"
"ML"|"No "|"35935209"|"68182975"
"CL"|"Yes"|"35935208"|"68182973"
"CL"|"Yes"|"35935207"|"68182972"
"CH"|"No "|"35935206"|"68182970"
"CL"|"Yes"|"35935206"|"68182971"
"CL"|"Yes"|"35935205"|"68182968"
"CH"|"No "|"35935205"|"68182969"
"CL"|"Yes"|"35935204"|"68182967"
"ML"|"Yes"|"35935203"|"68182966"
