"Ap"||"A"|||0|0|0|25|41|48||41||0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|92|96|100|1|5|10|0|0.2|1|0.1|0.8|2|0.1|1|2|0.5|1|3|1|2|5|63|71|77||30|||41||22|24|27|0|0|0|3.5|4.5|5||||1.2|1.3|1.4||||1.33|1.43|1.47||4.23|9.17|14.11|0.18|0.21|0.24||||30.2|31.6|32.8|15.6|17.8|19.8|42|46|49|2.9|3.2|4.2|40|44|48|15|16|18|15|18|22|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|19|20.7|26||||16.6|20.1|25.8|6.1|6.7|7.3|5.8|6.4|7|||||||3.3|5.4|7.9|||||||||||||||||||||"12574336"|"35934876"
"Bt"||"B"|||25|41|48|102|125|152||84||0|0|0|0|0|0|100|100|100|100|100|100|95|99|100|91|96|100|1|5|10|0|0.2|1|0.1|0.8|2|0.1|1|2|0.5|1|3|1|2|5|55|64|74||26|||38||25|31|35|0|0|0|0.5|1.3|1.5||||1.3|1.4|1.5||||1.5|1.6|1.63||4.23|9.17|14.11|0.14|0.17|0.2||||29.5|32.3|33.7|14.6|19|21.4|40|44|48|3.2|4.5|5.3|36|44|48|17|22|25|15|23|28|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|2|19.7|24.9|27.9||||16.9|23.5|27.4|5.6|6.5|7.4|5.3|6.2|7.1|||||||2|5.4|8.2|||||||||||||||||||||"12574336"|"35934877"
"2BCtg"|2|"BC"|||102|125|152|117|147|178||22||0|0|0|0|0|0|97|100|100|90|98|100|74|92|100|46|62|80|15|45|60|0|1|3|0|3|5|1|9|20|5|17|25|2|15|25|15|36|70||17|||19||15|19|25|0|0|1|0.1|0.3|0.5||||1.45|1.55|1.65||||1.55|1.65|1.7||4.23|9.17|14.11|0.12|0.15|0.17||||23.7|27.3|30.6|8.9|12.1|16.2|33|39|43|1.3|2|3.1|25|30|36|9|13|17|1|5|12|".37"|".37"|0|0|5|0|0|0|0|0|0|0|0|2|11.7|15.1|19||||10.8|15|58|6.4|7.2|7.8|6.1|6.9|7.5|||||||0|2|4.7|||||||||||||||||||||"12574336"|"35934878"
"2Cg"|2|"C"|||117|147|178|152|158|200||11||0|0|0|0|0|0|95|98|100|84|95|100|61|82|100|22|34|55|30|71|78|0|2|8|0|6|10|3|23|30|5|28|35|2|12|25|2|19|50||11|||8||8|10|20|0|0|2|0|0.2|0.4||||1.5|1.6|1.7||||1.54|1.64|1.71||14.11|23.225|42.34|0.08|0.11|0.14||||18.3|21.7|28.6|4.6|6.5|13.4|30|36|41|0.5|0.9|2.2|18|21|31|3|6|13|0|0|1|".24"|".24"|0|0|15|0|0|0|0|0|0|0|0|2|5|7.6|14.6||||4.4|7.5|53.6|6.6|7.4|8.2|6.3|7.1|7.9|||||||0|0.6|3.6|||||||||||||||||||||"12574336"|"35934879"
"Ap"||"A"|||0|0|0|25|28|36||28||0|0|0|0|0|0|100|100|100|96|100|100|92|99|100|88|96|100|0|5|10|0|0.1|0.3|0|0.3|0.7|0|1|3|0|1.6|5|0|2|5|63|72|80||29|||43||20|23|27|0|0|0|3.5|4.5|5.5||||1.2|1.3|1.4||||1.32|1.42|1.45||4.23|9.17|14.11|0.19|0.22|0.25||||28.9|31.3|33.2|14.3|17.3|20.4|41|46|49|2.4|3.1|3.8|38|43|49|13|15|18|12|17|22|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|2|17.4|20|23.2||||13.4|17.1|23.1|5.1|5.8|7.3|4.8|5.5|7|||||||3.1|7.8|10.5|||||||||||||||||||||"12574337"|"35934880"
"Eg"||"E"|||25|28|36|35|38|61||10||0|0|0|0|0|0|100|100|100|96|100|100|93|99|100|88|96|100|0|5|10|0|0.1|0.3|0|0.3|0.7|0|1|3|0|1.6|5|0|2|5|65|75|82||30|||45||18|20|25|0|0|0|0.2|0.8|1.2||||1.35|1.45|1.55||||1.46|1.56|1.6||1.41|2.82|4.23|0.17|0.2|0.23||||25.8|28|30.5|10.5|12.7|16.1|38|42|46|1.8|2.4|3.3|29|32|38|12|13|17|9|12|18|".55"|".55"|0|0|0|0|0|0|0|0|0|0|0|2|14.2|16.4|20.4||||11.2|14.7|20.3|5.1|6|7.3|4.8|5.7|7|||||||1.6|5.6|8.7|||||||||||||||||||||"12574337"|"35934881"
"Btg1"||"B"||1|35|38|61|76|104|137||66||0|0|0|0|0|0|100|100|100|96|100|100|91|99|100|86|96|100|0|5|10|0|0.1|0.3|0|0.3|0.7|0|1|3|0|1.6|5|0|2|5|55|65|78||26|||39||22|30|35|0|0|0|0.2|0.8|1.2||||1.3|1.4|1.5||||1.48|1.58|1.63||0.42|0.92|1.41|0.14|0.17|0.2||||27.4|31.6|33.5|12.3|17.8|21|40|44|48|2.6|4.2|5.3|32|41|47|15|21|25|11|21|28|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|2|17|23.7|27.7||||14.3|20.9|26.7|5.1|6|7.3|4.8|5.7|7|||||||1.9|6.4|9.5|||||||||||||||||||||"12574337"|"35934882"
"2Btg2"|2|"B"||2|76|104|137|102|124|165||20||0|0|0|0|0|0|95|98|100|87|95|100|68|84|100|41|53|75|10|49|55|0|2.5|3|0|4.5|7|3|16|20|5|16.5|25|1|9.5|15|15|27|72||12|||15||18|24|30|0|0|1|0.2|0.3|0.5||||1.4|1.5|1.6||||1.54|1.64|1.69||4.23|9.17|14.11|0.1|0.14|0.18||||19.4|23.2|26.6|10.7|15.1|19.6|34|40|45|1.7|2.9|4|28|35|41|11|16|21|1|5|14|".28"|".28"|0|0|5|0|0|0|0|0|0|0|0|2|14.2|18.7|22.6||||12|17.5|61.6|5.6|6|7.8|5.3|5.7|7.5|||||||0.2|5.7|7.3|||||||||||||||||||||"12574337"|"35934883"
"2Cg"|2|"C"|||102|124|165|152|152|200||28||0|0|0|0|0|0|92|97|99|80|89|95|58|76|95|27|42|69|15|58|75|0|4|7|0|6|12|5|18|30|5|20|35|3|10|20|0|25|73||12|||13||8|17|30|0|0|2|0|0.1|0.4||||1.5|1.6|1.7||||1.58|1.68|1.8||4.23|23.29|42.34|0.07|0.1|0.14||||12.9|19.5|26.4|4.7|10.8|20.1|30|35|40|0.5|1.6|3.8|18|27|40|3|11|21|0|0|5|".28"|".28"|0|0|20|0|0|0|0|0|0|0|0|2|6.2|13.1|21.7||||5.1|13|60.7|6.1|6.6|8.4|5.8|6.3|8.1|||||||0|3.3|5.8|||||||||||||||||||||"12574337"|"35934884"
"Ap"||"A"|||0|0|0|25|36|61||36||0|0|0|0|0|0|100|100|100|96|100|100|91|99|100|84|93|99|0|8|15|0|0.1|1|0|0.7|2|0|1.9|5|0|3.4|8|0|1.9|5|50|61|73||23|||38||27|31|35|0|0|0|3.5|5.5|7||||1.2|1.3|1.42||||1.32|1.42|1.46||4.23|9.17|14.11|0.15|0.18|0.21||||27|34.3|36.1|17.7|22.4|26|40|45|49|2.4|3.1|3.9|44|51|58|18|21|24|16|23|30|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|2|20|30|37||||15.5|28.3|40|5.6|6.7|7.4|5.3|6.4|7.1|||||||3.1|6.8|12.5|||||||||||||||||||||"12574338"|"35934885"
"Btg"||"B"|||25|36|61|102|104|152||68||0|0|0|0|0|0|100|100|100|96|100|100|89|98|100|82|93|100|0|8|15|0|0.2|1|0|0.9|2|0|1.8|5|0|3.3|8|0|1.8|5|50|61|78||24|||37||22|31|35|0|0|0|0.5|1.2|2.7||||1.2|1.33|1.5||||1.39|1.52|1.6||4.23|9.17|14.11|0.14|0.17|0.2||||25.5|31.7|33.9|12.1|17.9|21.7|39|47|51|2.7|4.5|5.5|33|43|50|15|22|25|11|21|29|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|2|18|25|29.5||||15.5|24.1|30|5.6|6.7|7.4|5.3|6.4|7.1|||||||1.6|4.8|8.8|||||||||||||||||||||"12574338"|"35934886"
"2Btg"|2|"B"|||102|104|152|112|119|165||15||0|0|0|0|0|1|95|98|100|89|95|100|74|89|100|49|67|87|15|35|55|0|0.4|3|0|3|5|3|8|20|5|14|25|1|9.6|20|12|41|70||14|||27||15|24|33|0|0|1|0.2|0.3|0.5||||1.3|1.43|1.59||||1.44|1.57|1.7||4.23|9.17|14.11|0.11|0.14|0.17||||23|28.4|32.6|8.2|13.8|19.5|35|42|48|1.2|3|4.7|25|35|44|9|16|23|1|8|20|".37"|".37"|0|0|10|0|0|0|0|0|0|0|0|2|10|19.5|25.5||||7.4|19.4|64.5|6.1|7.2|8|5.8|6.9|7.7|||||||0|2.5|6.2|||||||||||||||||||||"12574338"|"35934887"
"2Cg"|2|"C"|||112|119|165|152|152|200||33||0|0|0|0|1|4|95|98|100|81|93|98|63|81|97|39|53|67|20|48|65|0|3.2|7|0|6.6|12|3|11.9|25|5|16.9|30|2|9.4|20|3|31|53||10|||21||12|21|32|0|1|2|0|0.1|0.4||||1.45|1.55|1.65||||1.56|1.66|1.76||4.23|11.64|14.11|0.1|0.13|0.16||||15|21.6|27.3|6.7|13.1|21.1|31|37|42|0.8|2.2|4.2|22|31|42|6|14|23|0|1|6|".32"|".32"|0|10|30|0|0|0|0|0|0|0|0|2|8.5|15.5|23||||8|54.2|62|6.8|7.5|8.4|6.5|7.2|8.1|||||||0|1.1|4|||||||||||||||||||||"12574338"|"35934888"
"Ap"||"A"|||0|0|0|15|28|30||28||0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|93|97|100|1|4|7|0|0.1|1|0|0.2|2|0|0.8|3|0|1.1|3|0.5|1.8|3|66|70|81|||||||18|26|27|0|0|0|2.5|3.5|4||||1.3|1.35|1.45||||1.42|1.47|1.47||4.23|9.17|14.11|0.19|0.22|0.24||||28.2|31.9|32.6|12.9|18.3|19.4|41|44|46|1|2.9|2.9|33|43|45|12|18|18|11|19|21|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|2|15.6|22.1|23||||13.8|22|26|6.1|7|7.3||||||||||2.5|4.4|7.4|||||||||||||||||||||"12574379"|"35935026"
"AB"||"AB"|||15|28|30|25|41|46||13||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|97|100|1|4|7|0|0|1|0|0.3|2|0|0.7|3|0|0.7|3|0.5|2.3|3|61|65|72|||||||27|31|32|0|0|0|1.5|2.5|3.5||||1.25|1.35|1.4||||1.44|1.54|1.6||4.23|9.17|14.11|0.14|0.17|0.2||||30.7|32.7|33.7|16.4|19.7|21.4|43|45|49|3|4.5|5.9|40|46|50|19|22|22|18|24|26|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|2|22.1|25.5|26.6||||18|24.7|26.6|5.6|6.7|7.3||||||||||2.7|5.4|9|||||||||||||||||||||"12574379"|"35935027"
"Bt"||"B"|||25|41|46|102|104|145||63||0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|96|100|1|5|8|0|0.1|1|0|0.3|2|0|0.9|3|0.5|1.4|3|0.5|2.3|5|57|62|74|||||||25|33|35|0|0|0|0.5|1|1.5||||1.35|1.4|1.45||||1.56|1.61|1.66||4.23|9.17|14.11|0.13|0.16|0.19||||29.5|32.7|33.7|14.6|19.7|21.4|42|44|46|3|4.8|5.9|36|45|48|17|23|25|15|24|28|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|2|15.6|26.1|27.9||||13.2|24.4|26.5|5.6|6.7|7.3||||||||||2.5|4.8|8.2|||||||||||||||||||||"12574379"|"35935028"
"2BC"|2|"BC"|||102|104|145|114|114|152||10||0|0|0|0|0|1|95|98|100|87|95|98|75|89|98|58|73|86|15|26|40|0|1.3|3|0.1|3|5|2|7.4|15|5|9.1|18|3|5.2|15|26|44|64|||||||21|30|34|0|0|0|0.1|0.3|0.6||||1.45|1.5|1.6||||1.64|1.69|1.79||4.23|9.17|14.11|0.1|0.13|0.16||||26.2|31.6|33.8|12.3|18.7|21.9|34|40|42|3|3.9|5.9|32|40|45|14|21|24|5|13|21|".37"|".37"|0|3|10|0|0|0|0|0|0|0|0|2|12.8|22.8|26.2||||12.1|30.9|45.2|6.6|7.6|7.8||||||||||0|0.1|2.8|||||||||||||||||||||"12574379"|"35935029"
"2C"|2|"C"|||114|114|152|152|152|200||38||0|0|1|0|1|2|94|97|100|86|93|98|74|86|98|55|68|81|20|30|40|1|1.5|6|2|3.5|8|4|8.5|18|8|10.5|19|1|6|14|30|42|62|||||||18|28|30|0|1|3|0.1|0.2|0.4||||1.6|1.75|1.78||||1.77|1.92|1.92||1.41|2.82|4.23|0.07|0.1|0.13||||25.3|29.8|32.4|11.8|19.8|22.4|27|30|37|1|2.9|2.9|27|37|40|10|19|21|2|10|16|".37"|".37"|15|25|40|0|0|0|0|0|0|0|0|2|10.2|20.4|21||||23.2|36.1|40|7.4|7.9|8.4||||||||||0|0|2.2|||||||||||||||||||||"12574379"|"35935030"
"Akp"||"A"|||0|0|0|25|46|61||46||0|0|0|0|0|0|100|100|100|96|100|100|90|99|100|85|93|96|2|8|15|0|0.2|1|0|0.6|2|0|2.1|5|1|2.7|6|1|2.4|5|50|60|71||19|||41||27|32|35|1|3|7|3|5|6.5||||1.1|1.2|1.3||||1.28|1.38|1.43||4.23|9.17|14.11|0.17|0.19|0.21||||31|34|35.6|15.1|18.9|23.5|44|49|53|2.9|4.7|6.1|41|51|58|15|20|24|13|22|29|".24"|".24"|15|23|40|0|0|0|0|0|0|0|0|2|21.9|28.5|35||||60.6|67.2|71.5|7.9|8.2|8.4|7.6|8|8.1|||||||0.4|2.4|4.4|||||||||||||||||||||"12574352"|"35934934"
"Bg1"||"B"||1|25|46|61|69|91|122||45||0|0|0|0|0|0|100|100|100|96|100|100|91|99|100|87|94|98|2|7|15|0|0.3|1.5|0|0.8|2.5|0|1.5|4|1|2.1|6|1|2.3|6|50|62|71||23|||39||27|31|35|0|2|4|0.5|1|1.7||||1.25|1.4|1.5||||1.42|1.57|1.62||4.23|9.17|14.11|0.17|0.19|0.21||||29.6|32.1|33.9|15.4|18.6|21.6|40|44|50|3.1|4|4.9|37|42|48|17|21|25|14|21|27|".37"|".37"|2|15|40|0|0|0|0|0|0|0|0|2|21.2|23.2|25.1||||41.8|61.9|66.3|7.6|8|8.4|7.4|7.8|8.1|||||||0|0.9|2.5|||||||||||||||||||||"12574352"|"35934935"
"Bg2"||"B"||2|69|91|122|76|104|132||13||0|0|0|0|0|0|100|100|100|93|96|100|85|94|100|79|88|95|2|10|25|0|0.9|2|0|1.5|3|0|2.3|5|1|2.8|10|1|2.5|8|43|62|76||23|||39||22|28|32|0|1|2|0.2|0.5|0.8||||1.3|1.45|1.55||||1.46|1.61|1.65||4.23|9.17|14.11|0.17|0.19|0.2||||27.2|30.3|32.7|12.5|16.5|19.6|38|42|48|2.4|3.5|4.4|32|38|43|14|19|23|9|16|23|".43"|".43"|2|10|40|0|0|0|0|0|0|0|0|2|17|21.2|23.7||||37.6|59.9|62.7|7.9|8.2|8.4|7.6|8|8.1|||||||0|0|1.2|||||||||||||||||||||"12574352"|"35934936"
"Cg"||"C"|||76|104|132|152|152|200||48||0|0|0|0|0|0|95|98|100|85|93|100|79|89|100|68|77|92|5|20|50|0|1|3|0|1.5|5|1|5.7|15|2|6.8|20|2|5|15|28|62|80||26|||36||15|18|27|0|1|2|0|0.3|0.6||||1.4|1.5|1.6||||1.48|1.58|1.67||4.23|9.17|14.11|0.17|0.18|0.21||||21.6|25|30.5|8.2|11.5|17|34|39|45|1|1.7|3.4|25|28|38|9|11|19|3|6|17|".49"|".49"|10|15|40|0|0|0|0|0|0|0|0|2|8|13.7|19.9||||41.4|52.4|58.9|7.9|8.2|8.4|7.6|8|8.1|||||||0|0|0.7|||||||||||||||||||||"12574352"|"35934937"
"Ap"||"A"|||0|0|0|15|18|30||18||0|0|0|0|0|0|100|100|100|94|98|100|90|97|100|87|94|100|1|5|10|0|0.2|0.5|0|0.5|2|0|1|3|0|1.7|5|0|1.6|5|50|60|67||14|||46||32|35|40|0|0|0|4.5|6.2|7.5||||1.2|1.3|1.4||||1.42|1.52|1.59||1.41|2.82|4.23|0.17|0.18|0.21||||33.6|36|40.6|19|21.8|25.5|41|45|51|3.5|5.2|6.8|50|57|65|22|25|28|21|28|36|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|2|28|33.8|39||||24|33.5|47|5.6|7|7.5|5.3|6.7|7.2|||||||4.1|6.7|11.6|||||||||||||||||||||"12574353"|"35934938"
"Bg1"||"B"||1|15|18|30|61|69|91||51||0|0|0|0|0|0|96|100|100|93|98|100|88|97|100|85|94|100|1|5|10|0|0.2|1|0|0.6|2|0|1|3|0|1.7|5|0|1.5|5|45|56|64||16|||40||35|39|45|0|0|0|1.5|3.2|6||||1.3|1.4|1.55||||1.65|1.75|1.85||1.41|2.82|4.23|0.13|0.17|0.2||||27.9|34.1|39.3|17.3|21.7|26.7|32|40|47|5.8|7.6|9.7|48|56|68|25|28|32|22|30|40|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|2|27.2|33|39||||23.8|32.9|47|6.1|7.2|7.5|5.8|6.9|7.2|||||||2.9|5|9.7|||||||||||||||||||||"12574353"|"35934939"
"Cg"||"C"|||97|127|178|152|152|200||25||0|0|0|0|0|3|95|98|100|90|95|100|80|93|100|74|86|97|1|11|20|0|0.7|2|0|1|4|0|2.5|7|0|3.4|9|0|3.4|9|40|55|74||19|||36||25|34|40|0|0|0|0|0.5|1.2||||1.4|1.53|1.65||||1.6|1.73|1.88||1.41|2.82|4.23|0.12|0.17|0.19||||23|29|32.5|13.5|17.5|21|27|35|41|2.2|4|6.9|34|44|52|17|24|29|10|21|31|".37"|".37"|0|8|20|0|0|0|0|0|0|0|0|2|13.5|20.4|28||||13.2|59.1|67|6.6|7.8|8.4|6.3|7.5|8.1|||||||0|1|5.4|||||||||||||||||||||"12574353"|"35934940"
"Bg2"||"B"||2|61|69|91|97|127|178||58||0|0|0|0|0|1|96|98|100|91|96|100|83|95|100|79|92|99|1|6|12|0|0.3|1|0|0.7|2|0|1|3|0|2|5|0|2|5|43|53|66||18|||35||33|41|45|0|0|0|0.5|1.3|2.7||||1.35|1.45|1.6||||1.68|1.78|1.89||1.41|2.82|4.23|0.11|0.15|0.18||||23.7|31|37|14.5|20.5|26|31|41|46|3.9|7|9.1|43|54|61|23|29|33|17|30|38|".32"|".32"|0|0|5|0|0|0|0|0|0|0|0|2|21|29|36||||18.4|28.4|50|6.1|7.3|7.8|5.8|7|7.5|||||||1.1|3.6|8.2|||||||||||||||||||||"12574353"|"35934941"
"Ap"||"A"|||0|0|0|25|36|61||36||0|0|0|0|0|0|100|100|100|96|100|100|91|99|100|84|93|99|0|8|15|0|0.1|1|0|0.7|2|0|1.9|5|0|3.4|8|0|1.9|5|50|61|73||23|||38||27|31|35|0|0|0|3.5|5.5|7||||1.2|1.3|1.42||||1.32|1.42|1.46||4.23|9.17|14.11|0.15|0.18|0.21||||27|34.3|36.1|17.7|22.4|26|40|45|49|2.4|3.1|3.9|44|51|58|18|21|24|16|23|30|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|2|20|30|37||||15.5|28.3|40|5.6|6.7|7.4|5.3|6.4|7.1|||||||3.1|6.8|12.5|||||||||||||||||||||"12574354"|"35934942"
"Btg"||"B"|||25|36|61|102|104|152||68||0|0|0|0|0|0|100|100|100|96|100|100|89|98|100|82|93|100|0|8|15|0|0.2|1|0|0.9|2|0|1.8|5|0|3.3|8|0|1.8|5|50|61|78||24|||37||22|31|35|0|0|0|0.5|1.2|2.7||||1.2|1.33|1.5||||1.39|1.52|1.6||4.23|9.17|14.11|0.14|0.17|0.2||||25.5|31.7|33.9|12.1|17.9|21.7|39|47|51|2.7|4.5|5.5|33|43|50|15|22|25|11|21|29|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|2|18|25|29.5||||15.5|24.1|30|5.6|6.7|7.4|5.3|6.4|7.1|||||||1.6|4.8|8.8|||||||||||||||||||||"12574354"|"35934943"
"2Btg"|2|"B"|||102|104|152|112|119|165||15||0|0|0|0|0|1|95|98|100|89|95|100|74|89|100|49|67|87|15|35|55|0|0.4|3|0|3|5|3|8|20|5|14|25|1|9.6|20|12|41|70||14|||27||15|24|33|0|0|1|0.2|0.3|0.5||||1.3|1.43|1.59||||1.44|1.57|1.7||4.23|9.17|14.11|0.11|0.14|0.17||||23|28.4|32.6|8.2|13.8|19.5|35|42|48|1.2|3|4.7|25|35|44|9|16|23|1|8|20|".37"|".37"|0|0|10|0|0|0|0|0|0|0|0|2|10|19.5|25.5||||7.4|19.4|64.5|6.1|7.2|8|5.8|6.9|7.7|||||||0|2.5|6.2|||||||||||||||||||||"12574354"|"35934944"
